id,current_age,retirement_age,birth_year,birth_month,gender,address,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
814,72,65,1948,1,Male,9380 Hill Drive,"$15,318 ","$16,302 ","$14,408 ",748,4
175,33,63,1986,6,Female,8740 Lafayette Drive,"$26,528 ","$54,091 ","$165,960 ",675,1
305,51,65,1968,10,Male,9070 Third Boulevard,"$14,415 ","$29,388 ","$21,221 ",755,3
1225,54,70,1965,11,Male,6831 Valley Boulevard,"$30,819 ","$62,837 ","$86,171 ",850,3
1405,45,71,1974,4,Male,70 Tenth Boulevard,"$23,910 ","$48,755 ","$37,315 ",777,8
1478,39,66,1980,10,Female,3863 River Avenue,"$21,829 ","$44,506 ","$57,994 ",849,3
1920,64,66,1955,7,Male,3315 Lake Lane,"$15,325 ","$31,244 ","$51,924 ",713,4
241,58,67,1961,4,Female,6077 Sixth Avenue,"$15,009 ","$30,605 ","$16,549 ",737,5
331,34,68,1985,6,Male,30 Catherine Street,"$14,669 ","$29,907 ","$16,764 ",732,2
8,21,69,1998,8,Male,41 East Boulevard,"$18,881 ","$38,497 ","$33,413 ",699,2
1354,34,59,1985,4,Male,7401 Seventh Street,"$16,349 ","$33,336 ","$48,213 ",692,3
1258,79,65,1940,5,Female,265 Little Creek Street,"$19,851 ","$15,470 ","$15,349 ",789,7
919,54,62,1965,3,Female,1635 Sussex Lane,"$33,295 ","$67,890 ","$112,564 ",698,2
1447,33,60,1987,2,Male,338 George Avenue,"$33,714 ","$68,741 ","$203,172 ",610,1
902,31,64,1988,4,Male,5157 Seventh Drive,"$22,081 ","$45,025 ","$62,719 ",635,1
1318,18,65,2002,2,Female,521 Mountain View Lane,"$22,397 ","$45,664 ",$0 ,778,4
1545,20,63,1999,12,Male,1433 Rose Boulevard,"$15,144 ","$30,882 ","$60,484 ",807,3
1001,20,62,1999,10,Male,6223 Maple Lane,"$17,795 ","$36,283 ","$60,989 ",716,1
1315,57,70,1962,8,Female,759 Madison Drive,"$15,976 ","$32,576 ",$0 ,753,4
323,54,66,1965,7,Male,782 Hill Lane,"$13,093 ","$26,696 ",$0 ,683,5
625,19,66,2000,12,Female,4135 Valley Stream Lane,"$23,224 ","$47,350 ","$47,026 ",680,1
979,59,62,1961,2,Male,621 Rose Avenue,"$16,025 ","$32,678 ","$44,434 ",693,3
537,19,71,2000,10,Female,35 Fifth Street,"$31,600 ","$64,428 ","$122,968 ",703,2
1096,59,67,1960,10,Male,1089 Norfolk Avenue,"$20,294 ","$41,379 ","$95,988 ",681,2
1347,64,64,1955,5,Female,893 Littlewood Lane,"$23,756 ","$55,418 ","$20,950 ",590,3
1395,58,65,1961,9,Male,2687 Burns Avenue,"$75,378 ","$153,691 ","$197,377 ",604,2
1614,40,70,1979,9,Female,7072 Mountain View Avenue,"$17,730 ","$36,152 ","$81,345 ",716,1
1212,33,58,1987,2,Male,3904 Martin Luther King Drive,"$19,605 ","$39,975 ","$52,575 ",810,1
1588,42,69,1977,8,Male,74 Sixth Avenue,"$28,553 ","$58,223 ","$128,784 ",689,2
121,34,66,1985,11,Female,71858 Mountain View Street,"$22,277 ","$45,419 ","$124,370 ",721,3
1773,22,70,1997,9,Male,675 Norfolk Drive,"$26,420 ","$53,873 ","$76,960 ",742,1
1859,68,66,1952,1,Male,530 Federal Drive,"$22,621 ","$38,689 ","$8,942 ",836,5
1339,25,70,1994,8,Male,9181 Elm Avenue,"$31,600 ","$64,429 ","$136,163 ",773,2
1894,21,70,1999,1,Female,6595 Summit Boulevard,"$23,347 ","$47,602 ","$89,319 ",790,2
77,99,67,1920,10,Female,596 Ninth Street,"$25,336 ","$51,110 ","$3,781 ",709,8
1222,42,66,1977,12,Female,1957 Park Lane,"$14,094 ","$28,738 ","$48,786 ",600,1
363,52,66,1967,9,Female,7508 Grant Street,"$23,878 ","$48,686 ","$113,137 ",701,3
634,49,74,1970,8,Female,5063 Seventh Avenue,"$24,071 ","$49,079 ","$6,494 ",683,4
628,57,66,1963,1,Male,4 George Lane,"$52,517 ","$107,075 ","$75,999 ",815,3
756,66,65,1953,10,Female,8651 North Boulevard,"$28,466 ","$59,251 ","$29,300 ",679,1
971,20,66,1999,10,Female,711 Tenth Street,"$19,899 ","$40,572 ",$0 ,732,5
111,25,65,1994,10,Female,3124 Madison Drive,"$14,717 ","$30,004 ","$67,526 ",738,3
312,18,68,2002,2,Female,4949 South Avenue,"$23,383 ","$47,672 ","$115,371 ",767,4
1627,29,65,1990,6,Male,323 Mountain View Lane,"$18,424 ","$37,568 ","$53,323 ",825,1
1359,35,70,1984,7,Female,316 Lexington Boulevard,"$22,084 ","$45,025 ","$49,878 ",691,2
174,23,69,1996,4,Female,4822 Jefferson Avenue,"$21,899 ","$44,644 ","$83,108 ",716,3
420,22,62,1998,2,Male,1651 Oak Drive,"$16,252 ","$33,140 ","$51,305 ",744,1
488,34,69,1985,6,Male,927 River Street,"$15,758 ","$32,126 ","$54,351 ",745,2
7,74,61,1945,5,Male,124 Madison Lane,"$20,919 ","$32,682 ","$21,379 ",650,3
863,60,68,1959,12,Female,256 Ocean Drive,"$16,877 ","$34,406 ","$1,636 ",774,3
1854,48,69,1972,1,Male,4405 Wessex Drive,"$23,706 ","$48,337 ","$70,603 ",625,2
1041,48,62,1971,9,Female,6144 Summit Street,"$15,950 ","$32,522 ","$50,155 ",639,1
1616,48,70,1971,8,Male,469 First Lane,"$46,232 ","$94,260 ","$39,326 ",815,4
1805,38,68,1981,5,Male,679 Bayview Lane,"$13,053 ","$26,613 ","$17,008 ",718,2
1284,50,64,1969,9,Female,8990 Plum Street,"$19,591 ","$39,947 ","$57,346 ",765,2
1735,56,66,1963,5,Male,9291 Jefferson Drive,"$17,942 ","$36,583 ","$56,310 ",614,6
1528,78,73,1942,1,Female,324 Lafayette Drive,"$17,311 ","$27,992 ","$1,058 ",695,6
1278,19,70,2000,9,Male,1804 Madison Lane,"$13,938 ","$28,417 ","$25,959 ",684,3
591,50,60,1969,11,Male,320 Second Street,"$18,861 ","$38,458 ","$65,836 ",696,3
97,69,60,1950,3,Female,93 Mill Drive,"$19,596 ","$32,952 ","$5,077 ",765,1
31,51,65,1968,6,Female,413 East Boulevard,"$22,348 ","$45,570 ",$0 ,712,3
1380,37,66,1982,9,Male,566 Lexington Drive,"$20,815 ","$42,444 ","$77,510 ",736,2
1240,56,67,1963,5,Female,899 Maple Street,"$15,603 ","$31,814 ","$43,140 ",693,3
932,67,69,1953,2,Male,295 West Avenue,"$16,760 ","$34,172 ","$71,366 ",811,6
378,18,60,2001,5,Female,512 Second Avenue,"$18,753 ","$38,241 ","$81,833 ",596,1
647,31,72,1988,7,Female,27 Birch Avenue,"$13,194 ","$26,900 ","$74,083 ",758,2
391,85,66,1934,7,Female,31 Hill Boulevard,"$19,025 ","$35,270 ","$1,769 ",731,6
588,21,66,1998,6,Male,2183 Catherine Boulevard,"$23,106 ","$47,109 ","$76,035 ",844,3
986,32,70,1987,7,Male,6577 Lexington Lane,"$23,550 ","$48,010 ","$87,837 ",703,3
1944,62,65,1957,11,Female,2 Elm Drive,"$24,218 ","$49,378 ","$104,480 ",740,4
185,47,67,1973,1,Female,276 Fifth Boulevard,"$15,175 ","$30,942 ","$71,066 ",779,3
1007,66,60,1954,2,Male,259 Valley Boulevard,"$25,336 ","$54,654 ","$27,241 ",618,1
1110,21,60,1998,11,Female,472 Ocean View Street,"$32,325 ","$65,909 ","$181,261 ",673,2
